placa,cd_modelo,chassi,ano,cor
"DAS0224   ",83,86151733755,2007,CINZA
"XGX6353   ",12,72685610870,2000,CHUMBO
"XWN5776   ",8,62535635053,2000,PRATA
"BFM3059   ",20,83970639360,2021,PRETO
"BPT6717   ",32,39810891847,2001,BRANCO
"GWY0939   ",25,52142693086,2003,VERDE
"WYE4837   ",90,95642825580,2019,VERMELHO
"UNC6147   ",56,19136758467,2012,CHUMBO
"XVK8716   ",86,44105524381,2005,CINZA
"BHH6897   ",42,85983401749,2010,AMARELO
"BQG5388   ",96,40267825485,2014,CHUMBO
"XKX7251   ",66,41492650021,2024,PRATA
"ZPN7762   ",8,34016899823,2019,CHUMBO
"RHL0909   ",50,29830958112,2001,BRANCO
"WHD3672   ",85,27684871114,2022,BRANCO
"DZT2291   ",31,56645352477,2011,CHUMBO
"QOM0056   ",43,63526252989,2020,PRATA
"XZH6830   ",28,44310042405,2006,VERDE
"EFF5411   ",51,56502344297,2021,PRATA
"SIF2729   ",83,45308755876,2006,CHUMBO
"YZJ9035   ",35,37423623122,2010,BRANCO
"UYY9957   ",81,22584596051,2011,PRETO
"KNP0008   ",52,10501119093,2017,CHUMBO
"VHJ0263   ",30,90434821517,2023,CINZA
"OJU8841   ",49,72736178893,2014,BRANCO
"QQW0510   ",44,22970401486,2017,PRATA
"XQY9420   ",80,38518748767,2008,CHUMBO
"TJY9198   ",64,45960740011,2016,CHUMBO
"XKO1515   ",83,84433662284,2023,CHUMBO
"DCE2716   ",69,20572403505,2000,CHUMBO
"WPP5053   ",43,56558665742,2011,VERMELHO
"YTS6169   ",82,94791408555,2009,VERMELHO
"WBM7251   ",19,85481779113,2002,CHUMBO
"LVH4017   ",70,17311066877,2016,PRATA
"GNB3116   ",94,83250154288,2008,CHUMBO
"JNA6051   ",16,17342167971,2015,PRATA
"QXC5412   ",79,56852257834,2018,CHUMBO
"XSX2349   ",29,29451884854,2006,PRETO
"QAD4229   ",35,36740093107,2001,CHUMBO
"IFE1025   ",90,70432304282,2005,CINZA
"VCO9268   ",26,19280648088,2022,PRETO
"JDE4207   ",24,81201787752,2020,BRANCO
"FKK3234   ",23,79971329865,2001,PRETO
"FKR8073   ",3,35959801603,2002,VERMELHO
"ACD5811   ",15,40962169036,2011,CHUMBO
"QWN6961   ",95,36681998722,2015,BRANCO
"VRP2150   ",60,21539159838,2023,VERMELHO
"IFU5767   ",48,81440170929,2014,CHUMBO
"AMZ8824   ",44,20735229648,2009,BRANCO
"ISR1948   ",30,90101361111,2015,CINZA
"GKU9947   ",70,72387821121,2014,BRANCO
"OBJ9358   ",66,97832399234,2021,PRETO
"TOB6612   ",35,63349474455,2011,PRATA
"KTN4462   ",53,78240127011,2007,CHUMBO
"ADG7879   ",47,50947576908,2022,CINZA
"ULY7593   ",25,73996338977,2005,CINZA
"MSN0065   ",44,58288289823,2021,PRETO
"GGB5584   ",41,13819105654,2007,CHUMBO
"KYC7035   ",41,28578986226,2023,CHUMBO
"ABB3369   ",9,53828525578,2016,CHUMBO
"SNX3181   ",15,31085254761,2015,VERMELHO
"ZSE9459   ",65,99045811599,2002,BRANCO
"FFU2022   ",68,47729029058,2021,PRATA
"TIX5195   ",26,59589605304,2007,CHUMBO
"UKK5883   ",36,25012196483,2022,CHUMBO
"CRY4549   ",60,30020461758,2020,CHUMBO
"XJV1330   ",19,56532223896,2019,VERDE
"NRR5758   ",71,71400676185,2006,CHUMBO
"LMT7665   ",46,90203162973,2020,VERMELHO
"FWQ3849   ",21,97663890370,2014,BRANCO
"QED2093   ",47,81780130915,2000,AMARELO
"QZU6934   ",55,24644815603,2021,PRATA
"TOE5125   ",97,78377147746,2001,CHUMBO
"TNB6038   ",97,21759360864,2024,CHUMBO
"XQA2829   ",49,39418589389,2007,CHUMBO
"UUU3213   ",25,21873320385,2023,CHUMBO
"XDH3650   ",64,75450118054,2001,VERMELHO
"CUG4412   ",25,11902201311,2005,PRATA
"BJR7874   ",6,91082156545,2021,PRATA
"FHT8014   ",73,83393789644,2003,BRANCO
"SKW9677   ",21,49246253276,2016,PRETO
"YHK0041   ",16,79909863482,2016,CHUMBO
"WFT6698   ",77,69630975080,2017,CHUMBO
"CFT1157   ",76,49217300757,2005,AMARELO
"VLY6031   ",60,16264229755,2018,PRATA
"BHQ5244   ",70,55013872312,2018,PRETO
"FJU3766   ",63,77911713055,2012,CINZA
"STN1963   ",4,59967216297,2020,PRATA
"EMF9665   ",65,25334724792,2008,CHUMBO
"BEA0468   ",79,24797114914,2016,CHUMBO
"BIW4354   ",48,55977162644,2020,CINZA
"JMZ6601   ",79,61251287520,2015,PRATA
"GIR7454   ",79,53162955803,2014,BRANCO
"CRA1848   ",92,84515671372,2019,BRANCO
"ESD0659   ",79,31620020072,2011,PRETO
"BWH6420   ",83,96890980850,2008,CINZA
"DNO4750   ",90,61527745284,2008,CHUMBO
"WSJ5055   ",13,60597857717,2003,BRANCO
"FFG9506   ",47,48391031244,2023,CHUMBO
"UFJ2259   ",55,72255155203,2002,PRETO
"HNK7009   ",8,10586806034,2024,CHUMBO
"LDK1509   ",49,40183106487,2020,BRANCO
"OWI9668   ",83,29155905345,2016,VERMELHO
"OMD7860   ",71,86839389804,2011,BRANCO
"TXE0788   ",74,52856655613,2005,CHUMBO
"UXC4097   ",92,15777534157,2005,CHUMBO
"SUP0439   ",41,34566134730,2001,CHUMBO
"FPM7003   ",59,40501913356,2013,PRATA
"ALZ0235   ",89,30022224221,2022,CHUMBO
"ETG6067   ",75,23914010061,2023,CINZA
"HGB2017   ",24,49875705430,2011,PRATA
"LXL5821   ",42,51547087897,2021,AMARELO
"IDH2605   ",13,83969706161,2017,CHUMBO
"GCH8209   ",30,89185348737,2019,CHUMBO
"JUQ3942   ",5,78873850750,2012,PRETO
"EVP8239   ",65,10295043125,2003,BRANCO
"FVZ4472   ",66,20867662549,2011,BRANCO
"FXM9570   ",19,82350606571,2023,BRANCO
"MSO2400   ",31,16881330629,2005,CHUMBO
"KZH1869   ",78,50129307168,2018,BRANCO
"WFI1803   ",70,50617471820,2008,CHUMBO
"ZVR6484   ",12,70341998409,2011,PRATA
"IWZ8596   ",62,30499248108,2012,CHUMBO
"KVG4310   ",81,70863269610,2002,CINZA
"NZA3374   ",38,17667040363,2020,BRANCO
"NRH0526   ",2,18604251869,2021,BRANCO
"BHB8893   ",25,39794270658,2022,VERMELHO
"ETR2437   ",96,43423450345,2024,CHUMBO
"PRX9073   ",77,96751770427,2008,VERMELHO
"NFW5079   ",99,89829798085,2006,PRATA
"QVH1525   ",95,26836714942,2016,BRANCO
"UTC2342   ",38,96361116103,2017,BRANCO
"NFT3683   ",25,46419393868,2001,CHUMBO
"BKK5176   ",4,93812343061,2017,CINZA
"IVW2283   ",44,24404686015,2002,BRANCO
"QNN4106   ",31,25947065457,2013,PRETO
"PFD0101   ",19,83373761798,2019,PRATA
"RCG8809   ",71,19659457777,2016,CHUMBO
"IDY0202   ",41,27770274747,2018,CHUMBO
"JCI6170   ",20,43889722304,2011,CHUMBO
"UHO6291   ",63,42395702002,2017,VERMELHO
"UFO5010   ",66,37330323024,2002,CHUMBO
"MZO9706   ",76,68941887109,2006,BRANCO
"AMQ0278   ",4,10290076344,2004,PRATA
"YDB9221   ",53,24179006619,2019,BRANCO
"BTQ9096   ",30,57345046490,2023,CINZA
"ZHA1031   ",33,34938707570,2022,CHUMBO
"JUD3552   ",48,20957308514,2000,CHUMBO
"AUD3404   ",98,70395993331,2004,PRETO
"FAT4277   ",80,43353908500,2018,CHUMBO
"XSR8065   ",20,87819144164,2015,CHUMBO
"QER1302   ",45,85002996744,2008,CINZA
"LNF8511   ",23,92237644760,2020,BRANCO
"HMD5321   ",6,33189668193,2014,PRETO
"YUF2006   ",5,40290808790,2009,CHUMBO
"RPH5318   ",48,26822627268,2018,VERMELHO
"RLL0123   ",40,90253565999,2021,VERMELHO
"EZW0876   ",80,79279772711,2010,CHUMBO
"THA4227   ",99,42879638781,2010,CINZA
"QVT5963   ",41,75401141251,2013,CHUMBO
"LXJ9160   ",94,33717226282,2015,AMARELO
"YJT3727   ",16,58767762693,2013,CHUMBO
"PTV0335   ",55,42740208835,2018,PRETO
"BMZ4325   ",31,40342889621,2000,CHUMBO
"BFS5191   ",26,31691675372,2022,CHUMBO
"KXM7230   ",83,44324387907,2005,CINZA
"KAA7088   ",18,30285699086,2011,CHUMBO
"SWF7863   ",56,58424425681,2020,CINZA
"NDZ6245   ",5,70341623612,2000,CHUMBO
"RZR4132   ",68,42011063161,2008,PRETO
"DDO8235   ",15,70115971667,2009,CINZA
"VLF6647   ",46,26863020875,2000,CINZA
"AGK8832   ",72,55237902779,2024,CHUMBO
"FWC3233   ",77,90611288327,2015,BRANCO
"PLI7927   ",49,49548097604,2016,CHUMBO
"ZYZ1617   ",70,36594401084,2007,PRATA
"UOK8403   ",24,94482762229,2010,BRANCO
"HFE8054   ",68,89546406602,2010,CHUMBO
"IHF5729   ",50,87118152717,2001,CINZA
"ASO3418   ",17,25431218186,2016,VERMELHO
"ZBG0252   ",86,92083275120,2018,CHUMBO
"FLI3083   ",50,25562115270,2012,CHUMBO
"XTR3589   ",6,70345019582,2013,PRATA
"TBB4853   ",98,55157282572,2000,PRATA
"SQQ2660   ",36,30711754044,2006,CHUMBO
"IEG0917   ",31,78101080076,2023,BRANCO
"RLY1948   ",30,36336217965,2009,PRATA
"OLV7300   ",40,93524739881,2008,CINZA
"UQK8518   ",71,92198713920,2002,CHUMBO
"POA5560   ",57,36407175094,2020,VERDE
"YGD9044   ",34,30916490836,2023,VERDE
"BNS5047   ",7,97764709706,2014,PRETO
"DOQ4869   ",40,12804705032,2003,AMARELO
"WJF6299   ",78,24012672859,2021,CHUMBO
"VWW6833   ",4,99071185422,2005,CHUMBO
"ZAT1173   ",16,74309958705,2016,CHUMBO
"MBL4617   ",37,44704696280,2024,BRANCO
"UOC6712   ",62,60503370112,2020,BRANCO
"BND2261   ",4,20765815004,2003,PRATA
"ADQ1409   ",98,82485721890,2021,PRETO
"UVE3575   ",43,46742192451,2019,CHUMBO
"DGQ1207   ",77,16321086511,2012,CHUMBO
"CCF3887   ",56,56351679415,2024,VERMELHO
"NDV7588   ",95,85239675922,2004,PRATA
"NSC3634   ",29,23977234632,2021,CHUMBO
"EVT0371   ",15,94617048829,2016,PRETO
"BOV6832   ",66,58806318527,2002,CHUMBO
"XBA2844   ",17,91992893265,2008,CINZA
"NOK5812   ",36,52658228635,2001,CINZA
"QUA2166   ",96,24261545108,2008,CHUMBO
"QIG8423   ",33,23449224884,2023,CHUMBO
"OMB8323   ",79,37395335372,2024,CHUMBO
"AJN2275   ",14,58305993116,2009,VERMELHO
"KQW1488   ",72,67522741764,2019,BRANCO
"BKB0272   ",7,81754289171,2021,VERMELHO
"MDI4083   ",5,94189711314,2005,BRANCO
"EKO5729   ",34,69537721376,2008,PRATA
"DAH2257   ",39,42156263544,2019,CINZA
"CJM7028   ",21,88185713969,2014,CINZA
"DTG1158   ",63,13760476587,2015,CHUMBO
"JJO0021   ",81,20929670864,2008,CHUMBO
"IJN0428   ",70,15582187360,2016,PRETO
"CIS8690   ",63,94154891840,2000,CINZA
"BZH6906   ",87,52275989867,2002,CHUMBO
"MMM9995   ",14,55658833460,2002,CHUMBO
"ZRK0612   ",69,62860259634,2003,BRANCO
"SLC2664   ",32,48465456302,2013,VERMELHO
"IZG1361   ",80,56641811290,2009,CHUMBO
"JAO3039   ",51,59455156808,2021,PRATA
"TGT2918   ",37,63198523416,2005,PRATA
"CBZ2802   ",40,94730507028,2019,CHUMBO
"GIS6422   ",7,77253886273,2004,CHUMBO
"QGA8918   ",60,83292463999,2024,PRETO
"JGB5441   ",65,87104090607,2002,CHUMBO
"QTC4255   ",9,33207630654,2020,VERMELHO
"MSI5437   ",59,73116485087,2004,CHUMBO
"RXZ3536   ",31,19169424253,2008,AMARELO
"VXJ5428   ",6,21351386888,2018,VERMELHO
"JFH5297   ",67,44815823891,2014,PRATA
"DWE2952   ",77,84108670995,2001,BRANCO
"AAO7528   ",91,65352299804,2011,CHUMBO
"UKD4460   ",81,95450523594,2004,CHUMBO
"GAX2369   ",24,95709114785,2013,PRETO
"WGR2000   ",73,57245793144,2013,PRETO
"NLE1816   ",86,34827148794,2004,BRANCO
"ZOK0034   ",95,75585585622,2001,PRETO
"SHQ6075   ",49,71794218116,2005,PRATA
"XQM3417   ",83,85617212357,2000,PRATA
"QOZ8152   ",78,93797425411,2008,CHUMBO
"GSG5795   ",61,67784560407,2011,CINZA
"OZW9469   ",9,60157085562,2019,VERDE
"LOE0058   ",79,92349286978,2016,VERDE
"OVV6275   ",95,98485015197,2020,CHUMBO
"JMM5343   ",11,42461633468,2003,CHUMBO
"URQ3797   ",14,96751310177,2013,PRETO
"DAU3538   ",9,99114938581,2016,CHUMBO
"OYM9903   ",11,15613873679,2005,BRANCO
"DAC3905   ",28,22488635620,2006,CINZA
"EWZ0423   ",99,40020080100,2012,BRANCO
"CEA0250   ",38,73202855698,2019,VERDE
"FNQ4858   ",11,70341193076,2010,CHUMBO
"WRA8756   ",86,55674118824,2015,PRETO
"QMY2922   ",66,21620508348,2020,PRATA
"CXK5370   ",79,19353731622,2022,CHUMBO
"QCM1076   ",40,49405781559,2024,VERMELHO
"GGA2903   ",7,63999304776,2019,BRANCO
"TDA0976   ",27,40086957756,2019,CHUMBO
"GJV4289   ",65,18111623141,2024,AMARELO
"IAE1955   ",51,32166450730,2000,AMARELO
"SSY8602   ",24,91733424153,2021,AMARELO
"WCI3940   ",92,11494110700,2002,BRANCO
"AFT7091   ",55,84922067623,2000,CHUMBO
"WAV5406   ",63,91594998150,2016,PRETO
"BLE3163   ",39,47937252051,2004,CHUMBO
"GDH1965   ",65,78006029501,2011,BRANCO
"CMS5070   ",35,77988766301,2019,AMARELO
"ONB6978   ",29,99037729851,2002,PRETO
"AIK3263   ",63,50481170671,2019,PRETO
"UDN9621   ",45,12757317228,2016,CHUMBO
"ICI0323   ",89,92890240648,2000,CHUMBO
"SWR5700   ",87,60392122180,2014,BRANCO
"EJQ0285   ",74,75372101895,2006,CINZA
"AVN7721   ",83,46395684941,2017,PRATA
"DIR3040   ",69,75861174014,2000,VERDE
"DSO4798   ",23,14155103556,2011,CHUMBO
"DXE8505   ",88,71448269261,2010,CINZA
"VNM2568   ",46,94081082936,2017,VERMELHO
"GNH8937   ",21,68315413758,2015,CHUMBO
"MEG6633   ",84,61998313764,2003,VERMELHO
"EQO9633   ",96,13335539482,2022,CHUMBO
"DKA6431   ",84,28288688557,2013,BRANCO
"OTA0427   ",76,71448962402,2003,BRANCO
"NXQ2828   ",30,80169582207,2021,PRATA
"WHJ2404   ",27,80699424323,2014,AMARELO
"TKM5346   ",51,29004332997,2004,CINZA
"TWK6082   ",96,36634239516,2014,CINZA
"IAT1213   ",17,40177560726,2014,VERMELHO
"FZS3386   ",14,39991252974,2012,CHUMBO
"MQE9674   ",37,34820492767,2004,PRETO
"EOG9196   ",22,65674137402,2018,VERMELHO
"MWW2271   ",50,31542657828,2018,VERDE
"TNC0774   ",87,37541908082,2017,CHUMBO
"KGV0204   ",65,14811301315,2012,AMARELO
"CCA8553   ",59,62625155835,2004,CHUMBO
"XWH3467   ",68,18983636179,2001,CINZA
"ZFE9140   ",60,40817609533,2019,VERMELHO
"MKM9831   ",13,73647502053,2023,CHUMBO
"TZK7086   ",81,52929527881,2016,PRATA
"KMH8053   ",7,18590181126,2007,PRATA
"BAP1746   ",99,58843792969,2017,AMARELO
"UZI4386   ",14,62296915343,2015,BRANCO
"UHG6760   ",41,48047254433,2019,CHUMBO
"TRX9881   ",41,49640384414,2012,AMARELO
"FMC8939   ",61,11772762846,2002,CHUMBO
"UPF9069   ",28,99254839715,2022,VERMELHO
"WHF9019   ",65,21387721433,2016,VERMELHO
"LJA2852   ",80,90242053538,2002,CHUMBO
"JJJ3329   ",40,25548565965,2002,AMARELO
"WYE9942   ",56,60708966300,2004,CHUMBO
"XLR3697   ",74,54998009351,2000,CINZA
"QTE1957   ",45,52396042906,2009,CINZA
"FTS2320   ",47,55688208595,2001,PRATA
"FJV8029   ",82,52626786397,2024,PRETO
"LPB3316   ",91,26228401991,2000,CHUMBO
"LWV7298   ",75,43549430101,2004,PRATA
"LLW3599   ",70,61050589926,2003,CHUMBO
"JLB3703   ",26,23316830792,2003,CHUMBO
"RVA9957   ",45,35424065458,2022,AMARELO
"RJG3030   ",42,58266081174,2000,VERMELHO
"LCQ5743   ",11,53243945693,2017,AMARELO
"BKR2848   ",52,93286394381,2019,CHUMBO
"BXK0923   ",40,63968952185,2024,PRETO
"YGA5101   ",63,96826046287,2019,PRATA
"IUD6617   ",39,89159548484,2015,VERMELHO
"WHW8679   ",73,61472538715,2003,CHUMBO
"SNY3357   ",6,35335295443,2007,PRATA
"IER6817   ",7,60670242913,2007,BRANCO
"JBR2932   ",86,55021616059,2008,CHUMBO
"RDM4102   ",56,85930475268,2002,CHUMBO
"QAE5276   ",24,21231014080,2024,BRANCO
"CIE8581   ",45,69490148039,2013,PRATA
"RNU6247   ",50,51451097333,2023,CHUMBO
"HHJ0327   ",60,23698279271,2014,VERMELHO
"VKT8823   ",89,87921560588,2015,CHUMBO
"QNI5426   ",81,66475876143,2005,BRANCO
"LTM2924   ",55,59050124879,2024,AMARELO
"LCE5716   ",37,61516995912,2010,VERMELHO
"TPA6373   ",10,82906082224,2024,PRETO
"YFO4227   ",2,74915808760,2017,CHUMBO
"JVL7323   ",99,97434312299,2009,CHUMBO
"YZC6740   ",9,88243597424,2015,VERDE
"HCR4455   ",57,95602248409,2016,CHUMBO
"YMJ7813   ",9,25402904535,2010,CHUMBO
"LJL8265   ",8,10361627289,2009,CHUMBO
"WHI9069   ",22,15370989672,2012,BRANCO
"DEU6655   ",64,44634657263,2019,AMARELO
"WDQ3358   ",34,72473744348,2007,PRATA
"VRE4673   ",18,53767991346,2016,PRATA
"KIE8260   ",54,10980167504,2015,CHUMBO
"OIM8205   ",95,42771942554,2009,PRETO
"ROH2948   ",25,40500989209,2005,BRANCO
"WRS4534   ",95,82745251226,2019,PRETO
"OWO2504   ",47,55742623031,2011,CHUMBO
"VCC4759   ",95,30248319737,2001,PRETO
"NUU4244   ",69,32105641110,2016,VERMELHO
"VDS7614   ",12,27998207743,2007,CHUMBO
"PXF0852   ",86,48092960156,2010,CHUMBO
"GFF1568   ",81,24895884539,2017,PRATA
"QGZ1832   ",22,50397623462,2024,CHUMBO
"AOV1672   ",67,44776513099,2001,AMARELO
"KFF2561   ",78,30899825432,2003,BRANCO
"HVT1573   ",82,11410627487,2001,CHUMBO
"ZTE8720   ",84,91835017222,2022,CHUMBO
"DCP8935   ",5,70661422354,2012,BRANCO
"WYF7340   ",14,86281355952,2001,BRANCO
"ZEE4577   ",39,44175788872,2020,CHUMBO
"WRO2006   ",78,93652872613,2016,PRETO
"DUN7394   ",9,54479532215,2024,CHUMBO
"JTM8731   ",55,92556700027,2022,BRANCO
"KMY3399   ",17,50825893967,2010,PRETO
"EMX8262   ",27,16284621165,2005,AMARELO
"OJL6481   ",98,35658739768,2019,BRANCO
"BWB9122   ",71,47939408296,2009,CHUMBO
"OVE6031   ",37,24498785118,2019,PRETO
"NPM0103   ",64,58126811574,2018,AMARELO
"ZJC1802   ",23,62191584405,2004,CHUMBO
"HHB9302   ",45,12393267066,2017,PRATA
"ULK6811   ",2,77674234747,2000,CHUMBO
"KII2268   ",92,77294525303,2023,CHUMBO
"PRG0273   ",81,21133922008,2014,PRETO
"BMZ3510   ",4,22507448928,2003,AMARELO
"AFB2364   ",63,52715976429,2004,BRANCO
"YZS6022   ",9,18299959816,2012,CHUMBO
"SQQ9932   ",2,65903016800,2016,CHUMBO
"KNG9403   ",73,51839426853,2000,VERMELHO
"LRC5077   ",54,26916510453,2000,CHUMBO
"MQP7158   ",4,97535702401,2015,CHUMBO
"CXC8330   ",73,17054352351,2022,BRANCO
"XZP7039   ",50,70873613214,2022,BRANCO
"NDW2327   ",35,44819355103,2007,BRANCO
"SRB1003   ",99,87137459802,2015,CHUMBO
"JWU8067   ",86,53857703570,2005,CINZA
"DFH6441   ",78,37867693389,2002,CHUMBO
"DNH9121   ",98,85749509932,2002,PRETO
"OSA0177   ",16,13149476397,2017,VERMELHO
"BCD5149   ",32,68415943206,2023,PRATA
"CBU9475   ",84,35460515171,2019,PRATA
"BWK0837   ",30,29485816518,2022,CHUMBO
"SGF7141   ",78,97191918340,2022,CHUMBO
"TNB2450   ",44,50499818185,2017,CHUMBO
"QEG3972   ",19,59963410200,2024,CHUMBO
"HYW6230   ",86,76075215305,2021,CHUMBO
"UTB8798   ",43,33785353471,2014,CHUMBO
"OHN4033   ",37,15014916022,2009,CHUMBO
"PMB2042   ",37,99371790611,2003,CHUMBO
"WUO6667   ",82,69028673002,2011,BRANCO
"MZF7628   ",15,20049816429,2011,VERMELHO
"FNN2561   ",14,90668258407,2012,CHUMBO
"SIX2561   ",3,86093097899,2005,PRATA
"YJR4653   ",42,54742691041,2019,BRANCO
"HHQ8221   ",41,58782399634,2017,BRANCO
"CUC9274   ",94,95451125498,2017,CHUMBO
"RZA0758   ",65,71500483197,2015,BRANCO
"FDY6995   ",8,74434547024,2007,PRETO
"IJX1461   ",100,63204282873,2019,CHUMBO
"CAA2593   ",62,60228271852,2003,AMARELO
"TVZ2611   ",99,93854442386,2022,AMARELO
"QZH4072   ",29,88292238573,2017,CHUMBO
"UDA0271   ",16,59271347491,2020,CHUMBO
"PCD8221   ",3,34257134897,2005,CHUMBO
"JLV1339   ",69,74622649216,2003,CHUMBO
"VCA9860   ",86,71227823274,2002,BRANCO
"UZN5191   ",36,97848881493,2016,CINZA
"BPU0255   ",38,99131026681,2002,PRETO
"LGF7943   ",52,69032076390,2013,AMARELO
"RXL0845   ",31,11788230684,2012,VERMELHO
"YCA7619   ",32,25838791717,2008,PRATA
"HJK3798   ",79,56517731502,2014,PRATA
"ABP6595   ",93,93633349191,2024,PRATA
"APK9049   ",19,86862134434,2000,AMARELO
"KTH3385   ",2,61602244731,2002,CHUMBO
"AHN2428   ",31,60337801411,2013,CINZA
"ENH8237   ",47,42852818324,2013,BRANCO
"RMK1695   ",34,55502036043,2022,PRETO
"VCJ7156   ",28,30504698399,2022,VERMELHO
"DZQ0303   ",36,66273445842,2009,CINZA
"MFB3637   ",3,59451869174,2002,CHUMBO
"FXF0865   ",95,14901370064,2023,CHUMBO
"JME1143   ",28,53786552861,2003,PRETO
"UFU0179   ",97,62763497390,2013,CHUMBO
"MMT8286   ",91,98683129279,2009,PRATA
"BKH9767   ",80,21797929271,2019,VERMELHO
"XDW7676   ",81,52944833405,2019,AMARELO
"ZOW6811   ",18,42181609623,2016,CINZA
"GZF9449   ",10,79033795572,2006,BRANCO
"SHP0067   ",22,58585877024,2022,AMARELO
"YZV2418   ",95,36944322836,2003,CHUMBO
"AUO9239   ",70,77072756777,2013,CHUMBO
"KBU4343   ",69,19207863495,2008,CHUMBO
"VPQ7760   ",41,38777362128,2003,VERDE
"CUT0454   ",86,58164570037,2007,CHUMBO
"LXS2578   ",94,11132001493,2000,CHUMBO
"XWM2061   ",2,34292204488,2005,BRANCO
"ECU3915   ",45,82460084790,2002,PRATA
"XQR0688   ",12,62038146791,2012,CHUMBO
"TNY6602   ",44,26995468821,2011,VERMELHO
"FTC7674   ",33,56704298338,2022,PRATA
"HKP1341   ",17,13362096704,2005,CHUMBO
"CEB7062   ",66,70279232788,2022,CHUMBO
"HQZ4304   ",63,81337408877,2009,CHUMBO
"CLF9573   ",30,99020101828,2023,VERDE
"XNG1211   ",60,96510600519,2005,PRETO
"ROC1985   ",95,10187034756,2012,CHUMBO
"OFS2821   ",34,56435327249,2020,CHUMBO
"MQL3831   ",60,65197854517,2000,VERMELHO
"PYP4491   ",79,55200991349,2006,CHUMBO
"SRM9560   ",42,84048705894,2024,CHUMBO
"OFZ2553   ",24,98784371021,2014,CHUMBO
"BIO0137   ",53,19341313329,2005,PRETO
"CBC2809   ",65,19390056654,2013,BRANCO
"KNF1548   ",43,21271474533,2003,VERMELHO
"BPK5026   ",91,84233636835,2010,CINZA
"XRP8688   ",24,25168134671,2010,CHUMBO
"VNU7141   ",14,91855921145,2017,BRANCO
"WMB2228   ",48,27010870317,2004,CINZA
"BEC0482   ",99,98841054020,2005,BRANCO
"JMC0287   ",15,19964067588,2009,CHUMBO
"WIH3309   ",38,24346283133,2009,CINZA
"ITC8397   ",40,45689291064,2007,CINZA
"XLP6135   ",39,49429247830,2011,CINZA
"OCF6021   ",15,88283822011,2003,PRATA
"QPN3207   ",19,13546869227,2004,VERDE
"FOU3604   ",22,16029662649,2015,VERMELHO
"GZE1279   ",2,36035828988,2013,VERMELHO
"VAT4687   ",21,92755942858,2009,CHUMBO
"QSW9073   ",59,11598760776,2014,BRANCO
"LPO4111   ",62,96913823549,2018,CHUMBO
"GIL2354   ",52,87803809723,2015,CINZA
"QTZ8264   ",83,71796733987,2000,BRANCO
"JHP4209   ",48,13225894211,2010,CHUMBO
"EBK3370   ",45,14525138104,2002,BRANCO
"QUY4395   ",3,52295248967,2024,PRETO
"HEY4174   ",63,22330272128,2011,CHUMBO
"AGM1247   ",51,36690659365,2021,CINZA
"IGW9366   ",18,55336608283,2014,PRATA
"QIX9310   ",77,39852768717,2008,BRANCO
"WHV8019   ",44,11118467150,2020,CHUMBO
"AVK9500   ",17,41344074748,2007,PRATA
"BRH3967   ",66,88284545537,2004,PRETO
"ZHU8773   ",72,76105715711,2010,CHUMBO
"FFA5673   ",62,46637696728,2022,VERMELHO
"FWO7032   ",93,81793323402,2022,CINZA
"YKA9181   ",75,87410519123,2022,CHUMBO
"AAA8321   ",67,49216545589,2023,CHUMBO
"ARR8236   ",5,90716548857,2001,VERMELHO
"OMS0178   ",18,70058452321,2004,CHUMBO
"WWH9253   ",49,27418310618,2015,BRANCO
"HMZ1992   ",16,39536332208,2001,CINZA
"GUW8065   ",27,51127438180,2008,PRATA
"EOU4231   ",92,37503458573,2000,PRETO
"XIE4074   ",60,66082295404,2006,CHUMBO
"UHG5042   ",44,55422962507,2022,CHUMBO
"OCO4014   ",77,74905363483,2013,CHUMBO
"AFZ7230   ",26,88527180979,2004,PRATA
"UNP5066   ",24,69054118616,2014,CHUMBO
"JHX0231   ",28,63784779262,2021,VERDE
"PUM6415   ",79,76734246945,2003,CHUMBO
"EBD7559   ",40,21627887441,2021,CHUMBO
"GEC9654   ",2,12218855875,2000,PRATA
"HGL6025   ",55,10565778814,2024,CHUMBO
"ITH0357   ",53,97809272012,2000,CHUMBO
"RRY2959   ",38,14412351464,2004,VERDE
"HSH0787   ",14,51669116215,2009,BRANCO
"XOT6097   ",68,95783679611,2024,VERMELHO
"UZM5517   ",75,40193207644,2022,CHUMBO
"OQF5818   ",3,62378792877,2017,CHUMBO
"LYC8322   ",24,91044446906,2009,BRANCO
"YHU7438   ",5,78905104563,2006,CHUMBO
"HXY1689   ",85,70238081121,2015,PRETO
"IEZ0969   ",77,65207967996,2002,BRANCO
"PKM8906   ",73,40400230390,2001,PRETO
"DGH5632   ",98,74254484377,2010,BRANCO
"ZMZ2995   ",98,71802148026,2017,CHUMBO
"VPV9835   ",48,37186301346,2001,BRANCO
"TNI6307   ",29,53198541215,2015,CHUMBO
"DEQ5595   ",96,99591529501,2020,CHUMBO
"LMT6360   ",94,36776305487,2018,PRATA
"XDL7735   ",24,78793553917,2000,VERMELHO
"SAN1849   ",5,67724194274,2015,PRATA
"BGX1401   ",9,64530254938,2002,CINZA
"DQK5034   ",94,69067428115,2001,CHUMBO
"AXJ1983   ",6,16248605132,2024,CHUMBO
"TQX6196   ",12,47446050551,2022,VERMELHO
